Open time,Open,High,Low,Close,Volume
2025-05-14 00:00:00.000000 UTC,236.2875000000,239.1930000000,224.0200000000,229.4785000000,48.3924947810
2025-05-15 00:00:00.000000 UTC,229.6750000000,235.3300000000,216.8843842360,223.7500000000,37.4852526500
2025-05-16 00:00:00.000000 UTC,224.1500000000,245.0900000000,221.5740000000,230.8250000000,36.3872998720
2025-05-17 00:00:00.000000 UTC,230.8195000000,235.2779375350,219.9000000000,222.1550000000,14.4816928950
2025-05-18 00:00:00.000000 UTC,222.3835000000,243.9485000000,219.0925000000,232.2550000000,41.2354509810
2025-05-19 00:00:00.000000 UTC,232.2550000000,249.7600000000,212.0630000000,247.6970000000,36.4099166780
2025-05-20 00:00:00.000000 UTC,247.9340000000,270.3135000000,246.6000000000,259.3650000000,15.8597136270
2025-05-21 00:00:00.000000 UTC,259.3250000000,261.9700000000,243.4665000000,247.6000000000,13.1863506350
2025-05-22 00:00:00.000000 UTC,247.9100000000,259.9460000000,246.6950000000,257.0820000000,25.0713359350
2025-05-23 00:00:00.000000 UTC,256.7100000000,264.2065000000,239.4525000000,255.9800000000,67.5727862100
2025-05-24 00:00:00.000000 UTC,256.2595000000,277.0150000000,250.7830000000,261.7805000000,38.8200923660
2025-05-25 00:00:00.000000 UTC,262.0730000000,270.7450000000,256.5000000000,269.3540000000,28.8372302060
2025-05-26 00:00:00.000000 UTC,269.3615000000,276.5255000000,259.6000000000,267.4940000000,0.8400734320
2025-05-27 00:00:00.000000 UTC,267.7225000000,282.8850000000,263.2580000000,271.8550000000,11.4879279300
2025-05-28 00:00:00.000000 UTC,271.6285000000,274.8645000000,260.4500000000,264.8650000000,2.2009496680
2025-05-29 00:00:00.000000 UTC,265.1675000000,274.3650000000,249.0950000000,250.1250000000,34.7276409680
2025-05-30 00:00:00.000000 UTC,249.8915000000,256.2800000000,230.9648893692,251.0450000000,68.6840722760
2025-05-31 00:00:00.000000 UTC,251.0930000000,254.4535000000,242.3115000000,246.9850000000,3.8733689510
2025-06-01 00:00:00.000000 UTC,246.9410000000,254.5250000000,237.8050000000,246.1350000000,3.1106113320
2025-06-02 00:00:00.000000 UTC,246.1300000000,258.3300000000,239.3110000000,257.7205000000,1.0869554440
2025-06-03 00:00:00.000000 UTC,257.9920000000,273.1540000000,254.4685000000,266.5155000000,64.4095280630
2025-06-04 00:00:00.000000 UTC,266.5130000000,276.0300000000,262.8950000000,264.5000000000,0.4924400720
2025-06-05 00:00:00.000000 UTC,264.2500000000,267.9821686290,240.2080000000,241.8550000000,56.0528266800
2025-06-06 00:00:00.000000 UTC,241.7100000000,255.2150000000,240.1050000000,251.0075000000,2.5153419830
2025-06-07 00:00:00.000000 UTC,251.2800000000,260.6515000000,249.5500000000,257.7400000000,0.6559800250
2025-06-08 00:00:00.000000 UTC,257.4350000000,257.4350000000,250.3563301735,253.7910000000,0.0000000000
2025-06-09 00:00:00.000000 UTC,253.7550000000,285.7680000000,250.5400000000,283.4675000000,89.7176390870
2025-06-10 00:00:00.000000 UTC,283.5150000000,317.9000000000,271.8704926105,308.6040000000,60.5127031700
2025-06-11 00:00:00.000000 UTC,308.2080000000,322.5530000000,269.2848926105,304.0000000000,13.1873475140
