Open time,Open,High,Low,Close,Volume
2022-11-15 00:00:00.000000 UTC,13.9800000000,15.0699000000,13.8191000000,14.2922000000,409540.2100000000
2022-11-16 00:00:00.000000 UTC,14.3174000000,14.5939000000,13.6215000000,14.2895000000,231129.4900000000
2022-11-17 00:00:00.000000 UTC,14.2646000000,14.4999000000,12.9445000000,13.6227000000,428039.8600000000
2022-11-18 00:00:00.000000 UTC,13.6323000000,13.8749000000,12.9761000000,13.2561000000,240421.2500000000
2022-11-19 00:00:00.000000 UTC,13.2580000000,13.2626000000,12.5602000000,12.8234000000,224495.1100000000
2022-11-20 00:00:00.000000 UTC,12.8330000000,13.5505000000,12.0673000000,12.2520000000,404312.4200000000
2022-11-21 00:00:00.000000 UTC,12.2568000000,12.2785000000,11.2697000000,11.8254000000,451358.6800000000
2022-11-22 00:00:00.000000 UTC,11.8399000000,12.4834000000,10.9327000000,12.4225000000,602162.4600000000
2022-11-23 00:00:00.000000 UTC,12.4356000000,14.4900000000,12.3911000000,14.3311000000,634474.8900000000
2022-11-24 00:00:00.000000 UTC,14.3289000000,14.9279000000,13.8412000000,14.5896000000,471641.4600000000
2022-11-25 00:00:00.000000 UTC,14.5918000000,14.6003000000,13.8945000000,14.0160000000,255879.3300000000
2022-11-26 00:00:00.000000 UTC,14.0290000000,14.9461000000,13.9573000000,14.1646000000,270632.8800000000
2022-11-27 00:00:00.000000 UTC,14.1600000000,14.4336000000,14.0452000000,14.1296000000,143230.7100000000
2022-11-28 00:00:00.000000 UTC,14.0838000000,14.1645000000,12.7825000000,13.3328000000,416979.5000000000
2022-11-29 00:00:00.000000 UTC,13.3307000000,13.9500000000,13.1511000000,13.3474000000,208400.7500000000
2022-11-30 00:00:00.000000 UTC,13.3477000000,14.3100000000,13.2347000000,14.1418000000,364437.6100000000
2022-12-01 00:00:00.000000 UTC,14.1483000000,14.1928000000,13.3993000000,13.5034000000,138203.5000000000
2022-12-02 00:00:00.000000 UTC,13.5092000000,13.8238000000,13.2800000000,13.7151000000,126944.2000000000
2022-12-03 00:00:00.000000 UTC,13.7091000000,13.7621000000,13.2126000000,13.3000000000,84498.5400000000
2022-12-04 00:00:00.000000 UTC,13.3000000000,13.7499000000,13.2890000000,13.7115000000,90157.1300000000
2022-12-05 00:00:00.000000 UTC,13.7116000000,14.1659000000,13.5899000000,13.8239000000,188646.8700000000
2022-12-06 00:00:00.000000 UTC,13.8199000000,14.3835000000,13.8199000000,14.3034000000,175831.3500000000
2022-12-07 00:00:00.000000 UTC,14.3024000000,14.3373000000,13.4291000000,13.4989000000,138154.5400000000
2022-12-08 00:00:00.000000 UTC,13.4989000000,13.7683000000,13.2772000000,13.6943000000,94030.8700000000
2022-12-09 00:00:00.000000 UTC,13.7117000000,14.0147000000,13.5065000000,13.5770000000,121864.9100000000
2022-12-10 00:00:00.000000 UTC,13.5798000000,13.7292000000,13.5489000000,13.5701000000,43062.2200000000
2022-12-11 00:00:00.000000 UTC,13.5665000000,13.7981000000,13.3891000000,13.4234000000,50670.9400000000
2022-12-12 00:00:00.000000 UTC,13.4150000000,13.4874000000,12.8151000000,13.3307000000,122475.8400000000
2022-12-13 00:00:00.000000 UTC,13.3490000000,14.1402000000,12.7744000000,13.8915000000,179037.6800000000
2022-12-14 00:00:00.000000 UTC,13.8697000000,14.9400000000,13.8107000000,14.1143000000,256827.4900000000
2022-12-15 00:00:00.000000 UTC,14.1141000000,14.5375000000,13.8718000000,14.0351000000,128110.3200000000
2022-12-16 00:00:00.000000 UTC,14.0336000000,14.1570000000,12.0554000000,12.2447000000,186108.3700000000
2022-12-17 00:00:00.000000 UTC,12.2300000000,12.5445000000,12.0000000000,12.5093000000,95356.4000000000
2022-12-18 00:00:00.000000 UTC,12.5095000000,12.5911000000,12.2833000000,12.3717000000,42368.0200000000
2022-12-19 00:00:00.000000 UTC,12.3898000000,12.5797000000,11.6814000000,11.9406000000,87471.9600000000
2022-12-20 00:00:00.000000 UTC,11.9406000000,12.4762000000,11.8347000000,12.2776000000,82165.4100000000
2022-12-21 00:00:00.000000 UTC,12.2592000000,12.2836000000,11.8839000000,12.1497000000,73073.9244161770
2022-12-22 00:00:00.000000 UTC,12.1386000000,12.1849000000,11.6762000000,11.8288000000,129533.9165290810
2022-12-23 00:00:00.000000 UTC,11.8230000000,12.0951000000,11.7184000000,11.7830000000,118831.7598233680
2022-12-24 00:00:00.000000 UTC,11.7803000000,11.7803000000,11.1818000000,11.4392000000,150712.2674197140
2022-12-25 00:00:00.000000 UTC,11.4393000000,11.5515000000,11.2367000000,11.3844000000,66661.4539339650
2022-12-26 00:00:00.000000 UTC,11.3971000000,11.4800000000,11.1300000000,11.3257000000,59465.1207066100
2022-12-27 00:00:00.000000 UTC,11.3420000000,11.4300000000,10.7168000000,11.0907000000,142727.6166428710
2022-12-28 00:00:00.000000 UTC,11.0971000000,11.1280000000,9.4200000000,9.7469000000,365096.7000454910
2022-12-29 00:00:00.000000 UTC,9.7539000000,10.9000000000,8.0000000000,9.6289000000,716402.3953334300
2022-12-30 00:00:00.000000 UTC,9.6191000000,10.2500000000,8.6175000000,9.8974000000,594633.0972100010
2022-12-31 00:00:00.000000 UTC,9.9003000000,10.1843000000,9.6387000000,9.9599000000,214342.4859801090
2023-01-01 00:00:00.000000 UTC,9.9596000000,10.0602000000,9.6867000000,9.9865000000,174165.6255239460
2023-01-02 00:00:00.000000 UTC,9.9744000000,11.6479000000,9.8123000000,11.3010000000,315575.2337870500
2023-01-03 00:00:00.000000 UTC,11.3041000000,13.8787000000,11.0005000000,13.3824000000,624789.1507132550
2023-01-04 00:00:00.000000 UTC,13.3742000000,14.2123000000,12.8160000000,13.4247000000,734089.5165378459
2023-01-05 00:00:00.000000 UTC,13.4177000000,13.8718000000,12.9451000000,13.4216000000,351193.1662238690
2023-01-06 00:00:00.000000 UTC,13.4207000000,13.5856000000,12.7097000000,13.5005000000,386628.9083445340
2023-01-07 00:00:00.000000 UTC,13.4959000000,13.4959000000,13.0269000000,13.0985000000,133271.3937377490
2023-01-08 00:00:00.000000 UTC,13.0949000000,14.8000000000,12.8588000000,14.4623000000,382290.3232502100
2023-01-09 00:00:00.000000 UTC,14.4506000000,17.4700000000,14.2809000000,16.2482000000,1277920.8017398119
2023-01-10 00:00:00.000000 UTC,16.2538000000,16.7216000000,15.5601000000,16.1971000000,525035.0506271840
2023-01-11 00:00:00.000000 UTC,16.2081000000,16.6000000000,15.2808000000,16.3573000000,443388.8602347050
2023-01-12 00:00:00.000000 UTC,16.3619000000,16.9549000000,15.6163000000,16.6003000000,608342.7381331660
2023-01-13 00:00:00.000000 UTC,16.5889000000,18.5942000000,16.3250000000,18.2791000000,628254.0127966950
2023-01-14 00:00:00.000000 UTC,18.2813000000,24.7509000000,18.2100000000,24.2671000000,1127327.6913547339
2023-01-15 00:00:00.000000 UTC,24.2834000000,24.9182000000,21.9367000000,22.8744000000,486756.1706303720
2023-01-16 00:00:00.000000 UTC,22.8401000000,25.0000000000,22.3694000000,23.5985000000,467270.0657181690
2023-01-17 00:00:00.000000 UTC,23.5979000000,23.9754000000,22.8900000000,22.9857000000,264102.3370143800
2023-01-18 00:00:00.000000 UTC,23.0000000000,23.6327000000,20.3614000000,20.7573000000,422964.9106532780
2023-01-19 00:00:00.000000 UTC,20.7573000000,21.8859000000,20.4047000000,21.4165000000,333358.6630152690
2023-01-20 00:00:00.000000 UTC,21.4134000000,25.8072000000,20.9092000000,25.5125000000,510634.1110888500
2023-01-21 00:00:00.000000 UTC,25.5231000000,26.4483000000,24.1820000000,24.7306000000,505863.8082962580
2023-01-22 00:00:00.000000 UTC,24.7308000000,25.5915000000,23.5442000000,24.2424000000,394698.2483782000
